name
Безумная религиозная вакханалия Порошенко, или крест на президентской кампании (ФОТО, ВИДЕО)
Пьяный Порошенко выбил телефон из рук украинца (ВИДЕО)
Порошенко во время "томос-тура" выбил из рук подошедшего к нему мужчины смартфон
Порошенко оправдал "церковное рейдерство"
Погребинский: Запад до того инфицирован русофобией, что прощает Украине немыслимые грехи
"Все на концерт Петра Томосановского!": в Сети жестоко высмеяли Порошенко (ФОТО)
Чем страшен томос. Национализм как украинская национальная религия
Глава комитета Госдумы призвал предоставить российское гражданство православным с Украины
"Труп, привязанный к живому человеку" — бывший священник УПЦ о создании "новой церкви"
Во Львовской области радикалы в присутствии полиции захватили храм УПЦ
Мнение: Томос может спровоцировать раздел Украины
"Пусть не ходят к нам!": Порошенко пригрозил ударными беспилотниками из Турции
Россия не намерена вмешиваться в церковные дела Украины — Путин
Путин резко прокомментировал предоставление Украине томоса
Сеть в шоке: пьяный Порошенко
Это закончится катастрофой: в Госдуме пригрозили Украине последствиями за штурм Донбасса
Раскольнический "томос" не подписан половиной членов стамбульского синода
Чем страшен томос. Национализм как украинская национальная религия
"Ужас и тлен: теперь ясно, почему всё пропало, Донбасс слили, а Курилы сдали"
Железная логика 14 января 2019. Полный эфир Вести FM
Раскольники атакуют Юго-восток
Новый ход режима Порошенко внушает оптимизм
Неблагонадёжная Украина. Промышленные регионы смотрят на Киев с отвращением
"Порошенко безбожно эксплуатирует томос", — вице-спикер Рады
Фальшивый томос и общий экзамен на верность Православию (заметки православного киевлянина)
В Сети высмеяли "томос-тур" Петра Порошенко по Украине
УПЦ посоветовала Порошенко поинтересоваться наличием томоса у раскольника Варфоломея
В РПЦ ответили на требование Порошенко показать томос
Порошенко готов развязать религиозную войну, чтобы остаться у власти
На выборах в Освенциме победила бы лагерная администрация
Награда за измену, или "Герои" одного ряда
"Храмы для Порошенко стали разменной монетой" - депутат Госдумы
ПОСЛЕДНИЕ СВОДКИ — 13.01.2019 (ОБНОВЛЯЕТСЯ!)
Порошенко хочет передать Варфоломею храм, где похоронен Юрий Долгорукий – СМИ
Томос, или туда и обратно
Журналист: Порошенко отменил "томос–тур" по стране из–за страха перед украинцами
Шарий подает в суд на Порошенко
Перспективы автокефалистских расколов: Белоруссия и Молдавия на очереди?
Прихожан в ровенский храм охрана Порошенко обыскивала с собаками
Заснування ПЦУ стало історичною катастрофою для Путіна, — Gazeta Wyborcza
На "Красном рынке" в Макеевке рухнул торговый ряд – пострадали люди (Видео)
На Украине вступил в силу закон о согласии на секс
Золотарёв: Порошенко прикрывает предвыборные фальсификации при помощи томос-тура
Каждый гражданин Украины должен МВФ 2 000 долларов - Бойко
Стоимость интернета с переходом на российский трафик не изменится - Виктор Яценко
Жительница Донбасса отдала аферистам 200 000 гривен за "спасение сына от тюрьмы"
"Снимаешь туфли, даешь по роже": Фарион рассказала, как общаться с русскоязычными (Видео)
Кураев - о томосе: Православной церкви сегодня нечего сказать
Приземлённые вопросы "ватника" к Петру Порошенко
Раскольник Филарет в 2012 году называл "томос" об автокефалии рабством
Порошенко повез "томос" в украинский Ровно
Взрывной эффект Томоса: Поражение Церкви и Русского мира, к сожалению, весьма велико
Владимир Громов: Украинские политики пять лет воюют со своим народом
КОНСТАНТИНОПОЛЬСКИЙ ПАТРИАРХАТ: САМОЛИКВИДАЦИЯ
Клоуны у власти - беда Украины, а не кукловодов
Сайт Вселенского патриархата не включил "ПЦУ" в список автокефальных церквей
Владимир Громов: Украинские политики пять лет воюют со своим народом
"Опять томосятина!" Торчащая грудь жены Порошенко стала "гвоздём программы автофекалии"
"Правосеки", пришедшие обращать прихожан УПЦ МП в новую веру, не смогли прочесть "Отче наш" и показать нательные кресты
Раскольник Филарет называл томос из Константинополя "рабством"
Зрада: "ПЦУ" отсутствует в списке автокефальных церквей на сайте Константинопольского патриархата
ВЕДРО С ТРОТИЛОМ И ГВОЗДЯМИ
Бортник: На признание украинской автокефалии уйдут десятилетия
Раскольник Филарет в 2012 году называл "томос" об автокефалии рабством
На заправках ДНР снизилась цена на газ
На КПВВ "Майорск" у Горловки в один день умерли трое мужчин
ВСУ обстреляли рабочих КП "Вода Донбасса": трое получили ранения различной тяжести
"Нам нужна вся Украина": почему Россия не будет признавать ДНР и ЛНР
В ДНР за выброс снега с тротуара на дорогу предусмотрен штраф
Холодомор. На Украине более 1000 человек пострадали от обморожений, есть погибшие
Раскольник Филарет называл томос из Константинополя "рабством"
Зрада: "ПЦУ" отсутствует в списке автокефальных церквей на сайте Константинопольского патриархата (ФОТО)
"Правосеки" не смогли прочитать молитву
"Опять томосятина!" Торчащая грудь жены Порошенко стала "гвоздём программы автофекалии" (ФОТО)
"Украина получила Томос, но плата за него будет слишком велика": Россия готовится ввести войска — эксперт
Предстоятель Кипрской православной церкви отказался признавать новую украинскую "церковь"
Бурджанадзе призвала Грузию не признавать автокефалию "новой церкви" Украины
Украине "підписали" томос (ФОТО, ВИДЕО)
От Симоненко до Кошулинского. Расколотые фланги политического спектра Украины
Синод Греческой церкви отказался признавать украинских раскольников
ПОСЛЕДНИЕ СВОДКИ — 08.01.2019 (ОБНОВЛЯЕТСЯ!)
Получать Томос вместе с Порошенко поехал глава радикальной группировки С-14 Евгений Карась
Томос уезжает с Украины
Что же строят дьяволы в рясах на могилах церковного кладбища Луцка?
Украина намерена навсегда запретить въезд в страну мужчинам из России
Подчиненный Наева открыл заводик для подпольной добычи нефти на Донбассе
Шоумен Зеленский попросил украинцев составить ему предвыборную программу (Видео)
Раскольники из "ПЦУ" подтвердили отправку "томоса" в Стамбул
Голодным украинцам томос не нужен: "перемоги" Порошенко не спасают страну от нищеты
Томос уезжает с Украины
Минкульт Украины опроверг информацию о возврате томоса в Стамбул - СМИ
У берегов Турции затонуло судно с девятью украинскими моряками на борту
Украинский депутат Бойко раскритиковал вмешательство Порошенко в дела церкви
Порошенко призвал мировое православие признать церковь раскольников "святейшей"
Украинские раскольники открыли временный сайт "ПЦУ"
Порошенко призвал сограждан "помолиться за ПЦУ" на Софийской площади Киева
Раскольник Филарет назвал РПЦ небольшой и не имеющей влияния
Савченко назвала съезд украинских раскольников частью предвыборной кампании Порошенко
Порошенко назвал создание "ПЦУ" второй геополитической катастрофой для России
"Томос" для Украины вернут в Стамбул из-за нехватки официальных подписей
Порошенко: Варфоломея невозможно подкупить
РФ воспользуется решением о независимости украинской церкви для провокаций — руководитель МИД Украины
Пользователи сети высмеяли новое название украинской раскольнической церкви
Русская церковь в Канаде назвала передачу "томоса" украинским раскольникам беззаконием
Киевский журналист обнаружил в тексте "томоса" грубую ошибку
Эпический провал Порошенко: Томос отзывают в Стамбул
"Томос" для Украины вернут в Стамбул из-за нехватки официальных подписей
Порошенко: Варфоломея невозможно подкупить
"СЦУ — это не то, что вы подумали": название новой "церкви" Украины взрывает Сеть (ФОТО, ВИДЕО)
Украинский "томос" оказался недействительным
В РПЦ указали на непризнание православным миром ПЦУ
В Виннице верующие стали на защиту храма от боевиков "Правого сектора" (Видео)
Почём Порошенко православных украинцев католикам продал?
Порошенко призвал сограждан "помолиться за ПЦУ" на Софийской площади Киева
УПЦ заявила об отсутствии площадки для диалогов с украинскими раскольниками
Томос раскола. Варфоломей и Порошенко нанесли геополитический удар по Православию (ФОТО)
Киевский журналист обнаружил в тексте "томоса" грубую ошибку
Греческий богослов прокомментировал предоставление автокефалии Украине
СМИ: томос усилит раскол Украины
Порошенко назвал создание "ПЦУ" второй геополитической катастрофой для России
УПЦ отказалась проводить совместные службы с украинскими раскольниками
Варфоломей передал лже-томос главарю новой лже-церкви Украины
УПЦ отказалась проводить совместные службы с украинскими раскольниками
Спикер Рады Парубий пообещал принять закон о переходе канонических храмов УПЦ МП к раскольникам
Шарий: Украину тянут за ноги в 17-й век
"И всё у них так", — текст "Томоса" написан с ошибками (ФОТО)
УПЦ заявила об отсутствии площадки для диалогов с украинскими раскольниками
В Сербской церкви осудили предоставление автокефалии Украине
Пиарщики Порошенко "облизывают" криминального авторитета "Нарика" в канун святого Рождества
Патриарх Варфоломей передал томос украинскому раскольнику Епифанию
"Томос на ваши головы!" В момент легализации лже-церкви украинцы увидели в небе "странное явление"
Варфоломей передал томос украинскому раскольнику Епифанию
Варфоломей подписал томос для Украины
"Порошенко и Варфоломей не украдут у православных Рождество": РПЦ назвала томос об автокефалии "новой" украинской церкви недействительным
Золотарев: Проект "томос" был создан на деньги криминальной днепропетровской "братвы"
Патриарх Варфоломей передал томос украинскому раскольнику Епифанию
Порошенко отправился в Стамбул получать томос для своих объединенных раскольников
УПЦ МП обвинила Варфоломея в предательстве всех православных тысячелетних канонов
Варфоломей внес имя Порошенко в текст томоса об автокефалии украинских раскольников
Лже-патриарх подписал лже-томос для лже-церкви Украины
"Религиозный нацизм": Поклонская рассказала о последствиях предоставления "томоса" украинским раскольникам
РПЦ: Выданный Порошенко томос - бумага, не имеющая юридической силы
РПЦ: Выданный Порошенко томос – бумага, не имеющая юридической силы
РПЦ уличила томос для украинских раскольников в неканоничности
Спикер Рады Парубий пообещал принять закон о переходе канонических храмов УПЦ МП к раскольникам
"СЦУ - это не то, что вы подумали": Название новой церкви Украины взорвало Сеть
Варфоломей подписал томос ПЦУ || Главное от ANNA NEWS на вечер 5 января 2019
Радикалы готовят провокации возле собора в Чернигове - УПЦ
ВСУ расстреляли собственных диверсантов, приняв их за ополченцев
Варфоломей подписал томос об автокефалии ПЦУ
Турецкий патриарх Варфоломей подписал томос об автокефалии раскольнической "ПЦУ"
УПЦ: Предоставление автокефалии украинским раскольникам нарушает все апостольские правила
Патриарх Варфоломей подписал томос для украинских раскольников
В посольстве Украины в Вашингтоне чуть галушкой не подавились
Украинская таможня задержала тираж рождественского послания патриарха Кирилла — РПЦ
Варфоломей нанес вред "митрополиту" Епифанию –Польская Православная Церковь
Глава украинских раскольников Епифаний призвал православных переходить в "ПЦУ", чтобы служить украинскому народу
СМИ: Киев готовит захват Киево-Печерской Лавры
НЕЛЬЗЯ ЗАМОЧИТЬ КЛОУНА, НАЗВАВ ЕГО КЛОУНОМ
Еще одна церковь пока не решила, как будет вести себя с украинскими раскольниками
Автокефалия или подчинение Варфоломею — ПЦУ в ожидании томоса
Автокефалия или подчинение Варфоломею — ПЦУ в ожидании Томоса
Глава украинских раскольников Епифаний призвал православных переходить в "ПЦУ", чтобы служить украинскому народу
2019 — год большого выбора России
Главный украинский раскольник Епифаний признал, что его "церковь" не получит статуса патриархата
Аваков: Украинская автокефалия может стать дестабилизирующим фактором перед выборами
Порошенко с главой раскольников Епифанием отправится в "томос-тур" по Украине
На Западной Украине православные храмы присоединяются к раскольникам из "ПЦУ"
Томос-тур по 17 областям: Епифаний отправляется агитировать за Порошенко
Украинские раскольники соберут "синод" после получения томоса об автокефалии
На Западной Украине православные храмы присоединяются к раскольникам из "ПЦУ"
Порошенко с главой раскольников Епифанием отправится в "томос-тур" по Украине
Алексей Селиванов: Выдача паспортов РФ жителям Донбасса и Украины навсегда закроет тему "русско-украинской войны"
Алексей Селиванов: Выдача паспортов РФ жителям Донбасса и Украины навсегда закроет тему "русско-украинской войны"
Адский Томос Порошенко и Варфоломея на Рождество
Православный мир и Украина: Мрачные перспективы и последние надежды
И ТАК, У КРЕМЛЯ ЕСТЬ ПЛАН
ЕДИНСТВЕННЫЙ РЕАЛЬНЫЙ ШАНС ПРОДЛИТЬ "ПОЛЕТ "БОИНГА"
Новогодний "Боинг" нации
Украинское православие: между "сциллой" обструкции и "харибдой" давления
Филарет: Если бы я стал главой ПЦУ, то Киев не получил бы томос
Россия предостерегла власти Украины от насилия в отношении канонических православных
ПОСЛЕДНИЕ СВОДКИ — 23.12.2018 (ОБНОВЛЯЕТСЯ!)
Раскольническая церковь на Украине заявила о присоединении к ней трех приходов в Винницкой области
Каноническая УПЦ МП отвергла требование властей Украины сменить свое название
"Томос" вместо тепла и хлеба — названы причины "инфраструктурной смерти" Украины
Владимир Путин выступил против украинского раскола и за единство Православного мира
Политолог: Новогоднего мира жителям Донбасса ждать не стоит
СМИ: Порошенко пообещал Варфоломею 38 церквей в обмен на томос
Политолог: Новогоднего мира жителям Донбасса ждать не стоит
Главарь "объединенных" украинских раскольников замахнулся на Крым
Митрополит Луцкий и Волынский Михаил: Филарет и Порошенко шантажом заставили других кадидатов сняться с выборов главы ПЦУ
Осквернённый собор Киева
Оскверненный собор Киева
От ОУН-УПА к УПА-ПЦ: Перспективы украинских раскольников после киевского "волчьего собора"
"Мы должны вернуть оккупированный Крым и Донбасс" — новоизбранный глава ПЦУ Епифаний
ОХ, НЕ ЗРЯ КИОСК С ШАУРМОЙ СГОРЕЛ. СИМВОЛИЧНО
В РПЦ оценили избрание в Киеве главы "новой церкви на Украине"
УПЦ отказалась признать созданную на "объединительном соборе" церковь
"Поместный собор" в Киеве закончился поражением Порошенко
Пиррова победа Порошенко
ПОСЛЕДНИЕ СВОДКИ — 16.12.2018 (ОБНОВЛЯЕТСЯ!)
В Киеве начал работу объединительный собор || Главное от ANNA NEWS на вечер 15 декабря 2018
Провал Порошенко и Варфоломея: "объединительный собор" родил церковную мышь
Главарём новой псевдоправославной секты Порошенко стал такой же сектант из банды Денисенко
Украинские раскольники выбрали главу "новой церкви"
РПЦ: Имена участников "объединительного собора" будут стерты из исторической памяти
Архиепископ УПЦ назвал "объединительный собор" сатанинским сборищем
"Объединительный собор": Людей из райцентров принудительно привезли в Киев на митинг
Эксперт: Это провал. Никто из Православных церквей не прислал поздравления Украине
На "майдане за томос" разливают горячее вино и продают печенье
Провал Порошенко и Варфоломея: "объединительный собор" родил церковную мышь
НЕКУДА БЕЖАТЬ
Почти полмиллиона православных украинцев подписали Декларацию о сопротивлении гнету
Архиепископ канонической УПЦ назвал объединительный собор сатанинским сборищем
"Семейный совет": некуда бежать…
Хроники смутного времени: На Украине любят ЦРУ, вот те крест!
Украинские раскольники изменили устав "новой церкви"
Украинские СМИ: Вселенский патриарх передаст Украине томос 6 января
Граница на замке: Киевский режим не пустит противников "объединительного собора"
ВСЯ СТРАНА ШАГНУЛА В АД ШИРОКОЙ ПОСТУПЬЮ
Раскольник Филарет объяснил необходимость томоса
Украина "в положении": Орден за Томос и штраф за русский язык
Глава УАПЦ Макарий опасается эксцессов и обострений на "объединительном соборе"
Андрей Деркач о Томосе. Варфоломей пытается изолировать РПЦ, а Филарет с Порошенко уже не рады автокефалии
ПРИМЕТ ЛИ ДОНАЛЬД "ЖЕРТВУ" ПОРОШЕНКО?
ФЕЕРИЧЕСКАЯ ЗРАДА!
Боксер Усик готов защищать Киево-Печерскую лавру от украинских националистов
Украинские раскольники изменили устав "новой церкви"
Украинский боксер Усик пообещал защитить Киево-Печерскую лавру от автокефальных радикалов
Боксер Усик готов защищать Киево-Печерскую лавру от украинских националистов
Глава пресс-службы УПЦ: Раскольники уже сами не хотят связываться с томосом
Впечатление московской журналистки от поездки в Киев (ФОТО)
Насилие государства над православными Украины
Незалежная "в положении": пустые поезда, злые таксисты и Порошенко со всех экранов
Украинский пациент-2019
Волчий собор пана Порошенко
ЛЮДИ С ПАПОЧКАМИ
Дэнжерология, батюшки и коты-сепаратисты
Раскол на Украине: посмотреть правде в глаза
Порошенко рассказал, что Украина "разрывает с колониальным прошлым" и готовится заставить Россию компенсировать убытки за "вооруженную агрессию"
КРЕМЛЬ РАСПОЯСАЛСЯ
ДЛЯ ПАЦИЕНТОВ ЖИТОМИРСКОГО ПСИХИАТРИЧЕСКОГО ДИСПАНСЕРА
СБУ запретили проез Донецкого митрополита
Владимир Малинкович: Тема томоса и "поместной церкви" Запад совершенно не интересует
Пациент-2019
"Нетрадиционные" отцы украинской "поместной церкви"
РПЦ: Упразднение "русского экзархата" в Европе – это уничтожение церковного единства
Украинский ПУПЕЦ ударил по лбу "томос невезения" (Руслан Осташко)
Запад может "утопить" Порошенко и в Азовском море
Кому на Украине нужен "Томос"?
Грабёж церквей УПЦ - радикалы уже на "низком старте"
Российская агрессия в Азовском море. Почему это касается Европы? (Le Huffington Post)
Александр Роджерс: Оккупацию, ребята, ещё нужно заслужить...
Полумеры Запада для Петра Порошенко вызывают его агрессивность
ВОЗМОЖНО ЮЛЮ БУДУТ БИТЬ
Побои
Протоиерей Николай Балашов: "Объединительный собор", если и состоится, так и останется в истории позорной страницей
Порошенко и "агенты Кремля" в рясах. Отступать некуда
Порошенко и "агенты Кремля" в рясах. Отступать некуда
РПЦ: ересь Константинополя разбилась о принципиальность УПЦ МП
Порошенко и "агенты Кремля" в рясах. Отступать ему некуда
Глава одесского "евромайдана" призвал к войне с Россией
Порошенко начал захваты православных святынь
РПЦ возложила на Константинополь ответственность за гонения на украинскую церковь
Синод Константинопольского патриархата не смог назначить дату "объединительного" собора украинских раскольников
Украина показывает Путину ночной кошмар. И вполне успешно
В РПЦ прокомментировали обыски в Киево-Печерской Лавре
Режим Порошенко объявил войну украинскому православию
УПЦ: Порошенко надо судить за разжигание межрелигиозной розни
Почему на Украине невозможны перемены? Во всяком случае, в ближайшие годы
СБУ пришла с обыском к наместнику Киево-печерской Лавры. Выбивают согласие на Томос?
Константинопольский рейдер Варфоломей
ПОКА НЕ ВЫЛЬЕТСЯ В ОТКРЫТУЮ ТЕРРОРИСТИЧЕСКУЮ ДИКТАТУРУ
Константинополь ликвидировал Западноевропейский экзархат русских приходов
Константинополь распускает Западноевропейский экзархат русских приходов - СМИ
Константинополь ликвидировал Западноевропейский экзархат русских приходов
В Ровно патриоты обвинили УПЦ в пытках украинских моряков и облили краской дверь епархии
СМИ: Константинополь распустил русские приходы в Западной Европе
В Ровно патриоты обвинили УПЦ в пытках украинских моряков и облили краской дверь епархии
Пётр Порошенко и старт предпоследнего этапа
Ляшко заблокировал трибуну: заседание Верховной Рады о введении военного положения на Украине началось со скандала
Военное положение на Украине — способ решения проблемы удержания власти
Классическая агония
Военное положение на Украине - способ решения проблемы удержания власти
Порошенко ударили под дых накануне автокефалии
Зима уж близится, а "томоса" все нет
"Последний шанс для бабушки": Киев наводнила антиреклама Тимошенко
"Подонки! Твари!": ветеран "АТО" говорит правду об украинской власти
"Подонки! Твари!": ветеран "АТО" говорит правду об украинской власти (ВИДЕО)
Нас бомбила Украина, я это и на Страшном Суде скажу, — наместник Святогорской Лавры митрополит Арсений
Дела автокефальные: поклонник Мазепы может получить томос в Украине
Украинские раскольники опровергли сообщения о дате "объединительного собора"
Филарет предложил кандидата на пост главы новой украинской "церкви"
"Украина - только начало": что будет с православными церквями Прибалтики и Беларуси
Бывший АТОшник высказал мнение о нынешней власти на Украине
Из каких епископов пытаются создать единую церковь на Украине
Судьба украинского раскола в руках порошенковского Гестапо
"На тризубе поставили крест": В Сети обсуждают странные конструкции на Майдане (ФОТО)
Вселенский патриархат объявит дату вручения томоса украинским раскольникам в декабре
Филарет предложил кандидата на пост главы новой украинской "церкви"
В Запорожье сторонники Томоса призвали гнать "церковных агентов Кремля" из Украины
В Запорожье сторонники Томоса призвали гнать "церковных агентов Кремля" из Украины
ПОСЛЕДНИЕ СВОДКИ — 19.11.2018 (ОБНОВЛЯЕТСЯ!)
